Unnamed: 0_x,State,County,Population_x,People 1/2 Mile and More,People 1 Mile and More,People 10 Miles and More,People 20 Miles and More,Unnamed: 0_y,Civilian labour force,Employed poulation,Unemployed population,Rate of Unemployment,Zipcode,Population_y,Unemployment Rate,% of Pop with no education,Latitude,Longitude
777,SD,Dewey,5301,3908.724097,2927.447472,2319.478408,1710.863893,2426,2289.0,2025.0,264.0,12.0,,,,,,
778,TX,Dickens,2444,1766.4475949999999,1420.560756,484.9589176,26.39153203,2632,702.0,670.0,32.0,5.0,,,,,,
779,VA,Dickenson,15903,14955.097730000001,13887.009390000001,30.10792032,0.0,2895,4911.0,4415.0,496.0,10.0,,,,,,
780,ND,Dickey,5289,4296.860238,3411.1119770000005,2790.49372,2171.741536,2038,2553.0,2506.0,47.0,2.0,,,,,,
781,IA,Dickinson,16667,12844.53126,9339.951570000001,236.11233470000002,0.0,837,10217.0,9817.0,400.0,4.0,,,,,,
782,KS,Dickinson,19754,16107.62139,10937.74611,3152.558543,0.0,928,9520.0,9028.0,492.0,5.0,,,,,,
783,MI,Dickinson,26168,18879.19372,13410.44309,2359.837783,86.12471983,1278,12583.0,11871.0,712.0,6.0,,,,,,
784,TN,Dickson,49666,42882.37502,36359.46829,1468.604327,0.0,2495,24053.0,22746.0,1307.0,5.0,,,,,,
785,AK,Dillingham,4847,4156.593276,3886.995636,1578.5847019999999,1100.0802720000002,76,2044.0,1846.0,198.0,10.0,,,,,,
786,SC,Dillon,32062,27757.667789999996,21655.63649,0.0011792439999999999,0.0,2376,12674.0,11583.0,1091.0,9.0,,,,,,
787,TX,Dimmit,9996,7894.271634999999,5040.855306,1060.2702960000001,31.69983576,2633,7156.0,6825.0,331.0,5.0,,,,,,
788,VA,Dinwiddie,28001,26527.418009999998,23205.09035,3487.2476520000005,0.0,2896,13311.0,12589.0,722.0,5.0,,,,,,
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20001,43731.0,4.385904735770963,1.1136264892181746,38.91,-77.02
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20002,57412.0,6.352330523235561,0.5678255416985996,38.91,-76.98
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20003,28538.0,3.4970915971686876,0.45903707337584976,38.88,-76.99
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20004,1667.0,3.9592081583683263,0.0,38.894,-77.028
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20005,12947.0,2.6260909863288795,1.7069591411137714,38.904,-77.032
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20006,2905.0,3.2358003442340793,0.0,38.9,-77.04
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20007,26687.0,2.4955971072057554,0.39719713718289806,38.92,-77.08
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20008,28141.0,1.7092498489748054,0.11726662165523613,38.93,-77.06
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20009,51499.0,4.268044039690091,0.7301112642963941,38.92,-77.04
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20010,32544.0,4.175884955752212,1.6685103244837758,38.93,-77.03
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20011,66571.0,6.157335776839765,1.0500067597001697,38.95,-77.02
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20012,14393.0,5.947335510317515,1.167234072118391,38.98,-77.03
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20015,16331.0,1.9043536831792296,0.08572653236176597,38.97,-77.07
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20016,35101.0,2.293381954930059,0.4415828608871542,38.94,-77.09
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20017,19311.0,8.715240018642225,1.2842421417844752,38.94,-76.99
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20018,19957.0,6.929899283459438,0.9320038081876033,38.93,-76.97
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20019,56090.0,9.641647352469246,1.0625779996434301,38.89,-76.94
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20020,53646.0,7.439510867539052,0.7363083920515975,38.87,-76.97
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20024,11665.0,4.9035576510930134,1.105872267466781,38.87,-77.03
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20032,39776.0,10.933728881737732,0.711484312148029,38.84,-77.01
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20036,5405.0,2.0906567992599445,0.0,38.907,-77.042
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20037,15687.0,1.8295403837572513,0.535475234270415,38.89,-77.05
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20045,0.0,,,38.904,-77.032
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20052,388.0,7.474226804123711,0.0,38.904,-77.032
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20053,0.0,,,38.904,-77.032
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20057,3651.0,2.6020268419611066,0.0,38.909,-77.075
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20064,1945.0,3.2390745501285347,0.0,38.935,-76.998
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20202,0.0,,,38.904,-77.032
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20204,0.0,,,38.904,-77.032
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20228,0.0,,,38.904,-77.032
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20230,0.0,,,38.904,-77.032
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20240,0.0,,,38.904,-77.032
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20245,0.0,,,38.904,-77.032
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20260,0.0,,,38.9,-77.02
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20307,299.0,0.0,0.0,38.975,-77.028
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20317,482.0,0.0,3.7344398340248963,38.904,-77.032
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20319,89.0,0.0,0.0,38.871,-77.017
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20373,141.0,0.0,0.0,38.86,-76.97
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20390,485.0,0.0,0.0,38.904,-77.032
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20405,0.0,,,38.904,-77.032
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20418,0.0,,,38.904,-77.032
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20427,0.0,,,38.904,-77.032
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20506,0.0,,,38.904,-77.032
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20510,0.0,,,38.904,-77.032
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20520,0.0,,,38.904,-77.032
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20535,0.0,,,38.904,-77.032
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20540,0.0,,,38.904,-77.032
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20551,0.0,,,38.904,-77.032
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20553,0.0,,,38.904,-77.032
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20560,0.0,,,38.904,-77.032
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20565,0.0,,,38.904,-77.032
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20566,0.0,,,38.904,-77.032
789,DC,District of Columbia,601723,178539.0236,17034.24762,0.0,0.0,,,,,,20593,0.0,,,38.904,-77.032
790,ND,Divide,2071,1169.963375,996.0243317,684.0674004,75.849699,2039,1816.0,1783.0,33.0,2.0,,,,,,
791,FL,Dixie,16422,15398.19142,13764.43507,927.7345715,173.24078269999998,347,5587.0,5239.0,348.0,6.0,,,,,,
792,NE,Dixon,6000,6000.0000039999995,6000.0000039999995,2498.007757,0.0,1710,3082.0,2980.0,102.0,3.0,,,,,,
793,WV,Doddridge,8202,7451.390897,7144.600295,169.9527627,0.0,3052,3634.0,3433.0,201.0,6.0,,,,,,
794,GA,Dodge,21796,18494.115990000002,14076.812569999998,0.0,0.0,446,6957.0,6374.0,583.0,8.0,,,,,,
795,MN,Dodge,20087,17696.44679,12658.50404,802.8897082999999,0.0,1360,11454.0,11028.0,426.0,4.0,,,,,,
796,NE,Dodge,36691,27624.534289999996,14684.17575,4157.2754780000005,0.0,1711,19093.0,18471.0,622.0,3.0,,,,,,
797,WI,Dodge,88759,66450.01625,45787.23755,0.0,0.0,3113,47580.0,45483.0,2097.0,4.0,,,,,,
798,CO,Dolores,2064,1674.8753199999999,1277.443198,413.6658196,51.07101465,271,1322.0,1281.0,41.0,3.0,,,,,,
799,NM,Dona Ana,209233,181231.2893,136994.8625,4860.28279,123.37625449999999,,,,,,,,,,,
800,KS,Doniphan,7945,7944.999956999999,7944.999956999999,4184.771275,0.0,929,4319.0,4132.0,187.0,4.0,,,,,,
801,TX,Donley,3677,2802.31541,2080.9402370000003,534.9588557,4.33e-05,2634,1592.0,1526.0,66.0,4.0,,,,,,
802,GA,Dooly,14918,13196.505490000001,11348.63623,4992.811833,0.0,447,4759.0,4400.0,359.0,8.0,,,,,,
803,WI,Door,27785,25639.60249,20565.84648,642.3297464999999,0.0,3114,15495.0,14465.0,1030.0,7.0,,,,,,
804,MD,Dorchester,32618,25490.65096,21352.06208,1955.390625,0.0,1225,15846.0,14714.0,1132.0,7.0,,,,,,
805,SC,Dorchester,136555,114906.5692,68170.02805,1480.157389,0.0,2377,72712.0,68732.0,3980.0,6.0,,,,,,
806,GA,Dougherty,94565,78791.42306,53606.63811,94.07811353,0.0,448,37879.0,34958.0,2921.0,8.0,,,,,,
807,CO,Douglas,285465,233760.7554,121653.7879,1687.7294120000001,0.00033375,272,172093.0,166762.0,5331.0,3.0,,,,,,
808,GA,Douglas,132403,115748.4676,82209.27997,79.22383592,0.0,449,68340.0,64014.0,4326.0,6.0,,,,,,
809,IL,Douglas,19980,14208.40384,8796.430057,1283.357867,0.0,632,10082.0,9586.0,496.0,5.0,,,,,,
810,KS,Douglas,110826,77334.63239,33004.64905,11.95003631,0.0,930,64763.0,62375.0,2388.0,4.0,,,,,,
811,MN,Douglas,36009,33965.55548,28973.27669,7564.4200980000005,0.0,1361,20138.0,19452.0,686.0,3.0,,,,,,
812,MO,Douglas,13684,13181.597170000001,11740.398509999999,3536.289831,0.0,1545,5040.0,4698.0,342.0,7.0,,,,,,
813,NE,Douglas,517110,349264.9077,103604.5395,0.0,0.0,1712,286727.0,277240.0,9487.0,3.0,,,,,,
814,NV,Douglas,46997,44872.56338,40581.54327,2150.9722469999997,15.98134278,1781,22496.0,20982.0,1514.0,7.0,,,,,,
815,OR,Douglas,107667,88746.87097,62836.60962,9106.278565999999,611.4767373999999,2258,44369.0,41043.0,3326.0,8.0,,,,,,
816,SD,Douglas,3002,3001.999995,3001.999995,2801.503928,713.0680332999999,2427,1670.0,1629.0,41.0,3.0,,,,,,
817,WA,Douglas,38431,34889.23771,26404.26951,3612.480458,82.52184670000001,3012,19776.0,18503.0,1273.0,6.0,,,,,,
818,WI,Douglas,44159,33969.6675,20133.45367,7701.488551,1.459656857,3115,23371.0,22213.0,1158.0,5.0,,,,,,
819,AR,Drew,18509,15607.61111,11896.39221,1723.4799039999998,0.0,140,7926.0,7374.0,552.0,7.0,,,,,,
820,IL,DuPage,916924,658318.4502,252538.3422,0.0,0.0,633,512100.0,487789.0,24311.0,5.0,,,,,,
821,IN,Dubois,41889,29585.78613,21208.91187,1053.0334050000001,0.0,733,22675.0,21906.0,769.0,3.0,,,,,,
822,IA,Dubuque,93653,78044.05309,44345.18276,377.9265775,0.0,838,55757.0,53701.0,2056.0,4.0,,,,,,
823,UT,Duchesne,18607,14907.736480000001,11642.833209999999,4651.521965999999,909.9368799,2831,8827.0,8162.0,665.0,8.0,,,,,,
824,MA,Dukes,16535,13816.1299,9819.661069,63.98585492,0.0,1245,9455.0,8838.0,617.0,7.0,,,,,,
825,NE,Dundy,2008,1258.883865,1043.527205,667.9138632999999,19.4099585,1713,1197.0,1172.0,25.0,2.0,,,,,,
826,MO,Dunklin,31953,22669.91761,13440.901530000001,1.707966655,0.0,1546,13128.0,12072.0,1056.0,8.0,,,,,,
827,ND,Dunn,3536,3535.999993,3535.999993,3341.731331,2807.366364,2040,4020.0,3941.0,79.0,2.0,,,,,,
828,WI,Dunn,43857,34536.14037,29678.39897,2750.97663,0.0,3116,23792.0,22723.0,1069.0,5.0,,,,,,
829,NC,Duplin,58505,51979.3793,44682.65649,319.2707185,0.0,1957,26488.0,24969.0,1519.0,6.0,,,,,,
830,NC,Durham,267587,204839.2199,103098.3914,63.67737834,0.0,1958,156610.0,148757.0,7853.0,5.0,,,,,,
831,NY,Dutchess,297488,254450.8649,186455.9715,0.0,0.0,1877,144065.0,137603.0,6462.0,5.0,,,,,,
832,FL,Duval,864263,640434.7420000001,283765.0573,0.0,0.0,348,460613.0,433842.0,26771.0,6.0,,,,,,
833,TX,Duval,11782,9857.712054000001,6046.719365,3156.58339,18.04183179,2635,5234.0,4811.0,423.0,8.0,,,,,,
834,TN,Dyer,38335,35653.63298,28643.14865,122.76841770000001,0.0,2496,16635.0,15443.0,1192.0,7.0,,,,,,
835,CO,Eagle,52197,38785.247910000006,24491.10272,554.3314484,1.4871650809999999,273,32734.0,31707.0,1027.0,3.0,,,,,,
836,GA,Early,11008,10144.12227,7887.0202930000005,403.8256285,0.0,450,4358.0,4056.0,302.0,7.0,,,,,,
837,LA,East Baton Rouge,440171,340559.99100000004,164709.8965,150.89944119999998,0.0,,,,,,,,,,,
838,LA,East Carroll,7759,5375.7398,3711.599894,541.2634009,0.0,,,,,,,,,,,
839,LA,East Feliciana,20267,20125.44347,19265.337190000002,813.8665578,0.0,,,,,,,,,,,
840,TX,Eastland,18583,15025.017580000002,9743.674187999999,3148.0937489999997,0.0,2636,8031.0,7652.0,379.0,5.0,,,,,,
841,MI,Eaton,107759,88353.5795,62726.75999,29.06750673,0.0,1279,55764.0,53296.0,2468.0,4.0,,,,,,
842,WI,Eau Claire,98736,78950.65249,48979.76752,530.3954838000001,0.0,,,,,,,,,,,
843,GA,Echols,4034,3828.1921799999996,3474.617217,194.3037528,15.09000226,451,1866.0,1779.0,87.0,5.0,,,,,,
844,TX,Ector,137130,101535.7818,49006.613,1685.6472170000002,2.694555135,2637,79709.0,76012.0,3697.0,5.0,,,,,,
845,ND,Eddy,2385,1272.796337,969.2154609999999,688.5039059999999,224.74500299999997,2041,1271.0,1210.0,61.0,5.0,,,,,,
846,NM,Eddy,53829,45590.29688,30611.9985,3134.645105,374.90485939999996,1838,29685.0,28226.0,1459.0,5.0,,,,,,
847,IL,Edgar,18576,15469.51813,11699.108,4611.051596,0.0,634,9428.0,8839.0,589.0,6.0,,,,,,
848,NC,Edgecombe,56552,47334.36851,35982.98343,0.0,0.0,1959,22820.0,20635.0,2185.0,10.0,,,,,,
849,SC,Edgefield,26985,24431.215180000003,19538.84926,911.0105286,0.0,2378,10668.0,9991.0,677.0,6.0,,,,,,
850,KY,Edmonson,12161,11626.21286,11104.1242,262.4330838,0.0,1044,4640.0,4312.0,328.0,7.0,,,,,,
851,SD,Edmunds,4071,3259.22811,3112.753311,2591.615622,748.7257886,2428,2215.0,2160.0,55.0,3.0,,,,,,
852,IL,Edwards,6721,4710.521626,3956.209223,1243.358107,0.0,635,2943.0,2768.0,175.0,6.0,,,,,,
853,KS,Edwards,3037,1846.060521,1546.609177,485.90013710000005,23.40494872,931,1749.0,1696.0,53.0,3.0,,,,,,
854,TX,Edwards,2002,1367.33206,810.2964469,638.0084491,383.168967,2638,864.0,824.0,40.0,5.0,,,,,,
855,GA,Effingham,52250,49953.490999999995,45076.53912,271.42767819999995,0.0,452,27172.0,25783.0,1389.0,5.0,,,,,,
856,IL,Effingham,34242,27744.78795,22650.96299,2080.0369539999997,0.0,636,18410.0,17527.0,883.0,5.0,,,,,,
857,CA,El Dorado,181058,158585.2082,120498.4709,196.92869209999998,0.0,,,,,,,,,,,
858,CO,El Paso,622263,507067.505,276009.5367,12190.203440000001,2927.891748,,,,,,,,,,,
859,TX,El Paso,800647,580832.2643,273414.1836,157.8710497,0.0,,,,,,,,,,,
860,CO,Elbert,23086,21942.22793,21014.80241,6389.483724000001,1421.456412,274,13256.0,12839.0,417.0,3.0,,,,,,
861,GA,Elbert,20166,18702.587369999997,16134.732,646.1413567000001,0.0,453,7613.0,7048.0,565.0,7.0,,,,,,
862,KS,Elk,2882,2882.000005,2882.000005,2863.469059,1257.849554,932,1280.0,1219.0,61.0,5.0,,,,,,
863,PA,Elk,31946,25757.510140000002,17578.85398,68.63061546,0.0,2309,16329.0,15524.0,805.0,5.0,,,,,,
864,IN,Elkhart,197559,158409.2936,92076.25658,0.0,0.0,734,104716.0,100644.0,4072.0,4.0,,,,,,
865,NV,Elko,48818,38858.0233,26663.08468,4705.095147,2480.939045,1782,26947.0,25564.0,1383.0,5.0,,,,,,
866,KY,Elliott,7852,7827.665928,7701.734061,15.673820000000001,0.0,1045,2121.0,1912.0,209.0,10.0,,,,,,
867,KS,Ellis,28452,22228.77518,10954.368120000001,3267.952115,0.0,933,17522.0,16999.0,523.0,3.0,,,,,,
868,OK,Ellis,4151,4151.0000039999995,4151.0000039999995,4127.227743,3289.95492,2193,2391.0,2294.0,97.0,4.0,,,,,,
869,TX,Ellis,149610,131408.0448,106112.5982,34.62526714,0.0,2639,80881.0,77700.0,3181.0,4.0,,,,,,
870,KS,Ellsworth,6497,4899.285922,3393.424905,2027.577404,0.0,934,2939.0,2831.0,108.0,4.0,,,,,,
871,AL,Elmore,79303,74108.23993,66039.14197000001,178.1232789,0.0,27,36743.0,34897.0,1846.0,5.0,,,,,,
872,ID,Elmore,27038,22752.83781,14032.464590000001,3526.124621,2244.389501,586,10734.0,10222.0,512.0,5.0,,,,,,
873,GA,Emanuel,22598,21122.33345,17868.654309999998,4794.270082999999,0.0,454,8317.0,7590.0,727.0,9.0,,,,,,
874,UT,Emery,10976,9269.016992,7783.639738,4428.501061,1132.000009,2832,4413.0,4145.0,268.0,6.0,,,,,,
875,IA,Emmet,10302,7687.277726,4762.315611999999,2215.1033429999998,0.0,839,5667.0,5455.0,212.0,4.0,,,,,,
876,MI,Emmet,32694,26646.513909999998,23184.82583,4855.340877000001,0.0,1280,17604.0,16335.0,1269.0,7.0,,,,,,
877,ND,Emmons,3550,2514.005835,2372.27353,1640.384436,350.9895509,2042,1553.0,1476.0,77.0,5.0,,,,,,
878,VA,Emporia,5927,3326.019923,289.02696610000004,0.0,0.0,2973,2245.0,2089.0,156.0,7.0,,,,,,
879,TX,Erath,37890,34552.607430000004,26748.52696,4141.7691700000005,47.47157314,2641,20145.0,19355.0,790.0,4.0,,,,,,
880,NY,Erie,919040,650259.3863,335317.5308,2.287623525,0.0,1878,451194.0,427193.0,24001.0,5.0,,,,,,
881,OH,Erie,77079,67874.72687,45726.55675,34.47333,0.0,2103,37356.0,35288.0,2068.0,6.0,,,,,,
882,PA,Erie,280566,222578.00600000002,130996.6724,171.4078821,0.0,2310,134748.0,127337.0,7411.0,6.0,,,,,,
883,AL,Escambia,38319,34615.41794,25930.10482,2433.66348,0.0,28,14597.0,13571.0,1026.0,7.0,,,,,,
884,FL,Escambia,297619,252140.4818,154818.6413,848.7411053999999,0.0,349,138136.0,130409.0,7727.0,6.0,,,,,,
885,NV,Esmeralda,783,783.0,783.0,760.9999994,760.9999994,1783,530.0,507.0,23.0,4.0,,,,,,
886,MA,Essex,743159,531769.369,285958.0397,0.0,0.0,1246,407869.0,387516.0,20353.0,5.0,,,,,,
887,NJ,Essex,783969,304772.088,69123.51462,0.0,0.0,1814,375066.0,349110.0,25956.0,7.0,,,,,,
888,NY,Essex,39370,33574.03578,29059.53267,1021.8737060000001,0.0,1879,17409.0,16363.0,1046.0,6.0,,,,,,
889,VA,Essex,11151,10714.61755,9992.602153,1541.205262,0.0,2897,5511.0,5214.0,297.0,5.0,,,,,,
890,VT,Essex,6306,6148.729167,5936.155795000001,1877.306932,0.0,2859,2755.0,2596.0,159.0,6.0,,,,,,
891,KY,Estill,14672,13224.17967,11970.27892,26.20761682,0.0,1046,5284.0,4963.0,321.0,6.0,,,,,,
892,AL,Etowah,104430,88942.06486,69299.14827,0.0,0.0,29,42684.0,40045.0,2639.0,6.0,,,,,,
893,NV,Eureka,1987,1987.000007,1987.000007,1953.4289260000003,1848.2627059999998,1784,1003.0,944.0,59.0,6.0,,,,,,
894,LA,Evangeline,33984,28740.963760000002,24005.30966,2475.592984,0.0,1154,13010.0,12030.0,980.0,8.0,,,,,,
895,GA,Evans,11000,9420.629976999999,7607.295984,0.0,0.0,455,4663.0,4403.0,260.0,6.0,,,,,,
896,AK,Fairbanks North Star,97581,90229.23194,72969.97722999999,3784.6168030000003,457.64062750000005,,,,,,,,,,,
897,VA,Fairfax City,22565,7251.705770999999,0.0,0.0,0.0,,,,,,,,,,,
898,VA,Fairfax,1081726,673185.6422,221042.2723,0.0,0.0,2898,613618.0,591702.0,21916.0,4.0,,,,,,
898,VA,Fairfax,1081726,673185.6422,221042.2723,0.0,0.0,2974,12799.0,12351.0,448.0,4.0,,,,,,
899,CT,Fairfield,916829,637754.7904,308217.9332,0.0,0.0,319,481852.0,456134.0,25718.0,5.0,,,,,,
900,OH,Fairfield,146156,127595.2924,95142.85964,11.45706768,0.0,2104,74877.0,71619.0,3258.0,4.0,,,,,,
901,SC,Fairfield,23956,22526.70979,19511.55149,3580.881171,0.0,2379,10022.0,9216.0,806.0,8.0,,,,,,
902,SD,Fall River,7094,6024.6049969999995,4487.214757,1674.413001,888.8700186000001,,,,,,,,,,,
903,MT,Fallon,2890,1824.8722300000002,1086.7695800000001,648.4119066000001,164.9180265,1640,1967.0,1921.0,46.0,2.0,,,,,,
904,VA,Falls Church,12332,6869.748853,165.877687,0.0,0.0,,,,,,,,,,,
905,TX,Falls,17866,16270.993999999999,13043.0448,5612.081595000001,0.0,2642,6449.0,6176.0,273.0,4.0,,,,,,
906,GA,Fannin,23682,21937.140059999998,20067.4058,28.4262718,0.0,456,10115.0,9489.0,626.0,6.0,,,,,,
907,TX,Fannin,33915,31753.11978,28577.400739999997,6622.52759,46.53508607,2643,15362.0,14733.0,629.0,4.0,,,,,,
908,MN,Faribault,14553,11954.8562,9096.101698,2215.261281,0.0,1362,7503.0,7176.0,327.0,4.0,,,,,,
909,SD,Faulk,2364,2364.000008,2364.000008,2361.9040449999998,1854.6450519999999,2430,1117.0,1088.0,29.0,3.0,,,,,,
910,AR,Faulkner,113237,106171.1141,86292.93142000001,659.7668683999999,0.0,141,59915.0,57123.0,2792.0,5.0,,,,,,
911,VA,Fauquier,65203,55822.403860000006,47831.06247,347.8612566,0.0,2899,35726.0,34315.0,1411.0,4.0,,,,,,
912,AL,Fayette,17241,15384.478180000002,12302.550790000001,179.0758399,0.0,30,6422.0,5971.0,451.0,7.0,,,,,,
913,GA,Fayette,106567,96520.17194,72465.54916000001,0.0,0.0,457,54164.0,51358.0,2806.0,5.0,,,,,,
914,IA,Fayette,20880,16514.450630000003,10736.03203,965.6580339,0.0,840,10821.0,10327.0,494.0,5.0,,,,,,
915,IL,Fayette,22140,20236.13178,16678.65452,4862.0112850000005,0.0,637,9698.0,9060.0,638.0,7.0,,,,,,
916,IN,Fayette,24277,18557.65665,14926.091269999999,139.1260686,0.0,735,8990.0,8399.0,591.0,7.0,,,,,,
917,KY,Fayette,295803,209504.9798,73436.72958,0.0,0.0,1047,166522.0,160099.0,6423.0,4.0,,,,,,
918,OH,Fayette,29030,23081.343530000002,13920.464,0.0,0.0,2105,14022.0,13330.0,692.0,5.0,,,,,,
919,PA,Fayette,136606,115393.9456,78731.67801,2188.104363,0.0,2311,58364.0,53985.0,4379.0,8.0,,,,,,
920,TN,Fayette,38413,35848.39142,31610.70867,4468.81674,0.0,2497,17840.0,16738.0,1102.0,6.0,,,,,,
921,TX,Fayette,24554,21972.94495,17539.385459999998,6500.286752,13.589770499999998,2644,12764.0,12341.0,423.0,3.0,,,,,,
922,WV,Fayette,46039,39703.28172,32319.27477,444.252363,0.0,3053,16240.0,14844.0,1396.0,9.0,,,,,,
923,TN,Fentress,17959,16381.145869999998,14535.240919999998,49.00407448,0.0,2498,6990.0,6481.0,509.0,7.0,,,,,,
924,MT,Fergus,11586,9375.341526,6159.062973,3356.9657049999996,1549.695984,1641,5692.0,5457.0,235.0,4.0,,,,,,
925,WA,Ferry,7551,6829.1897340000005,6447.829298,3695.031746,1462.056022,3013,2477.0,2223.0,254.0,10.0,,,,,,
926,MN,Fillmore,20866,16803.07501,13251.902540000001,537.7033046,0.0,1363,11405.0,10941.0,464.0,4.0,,,,,,
927,NE,Fillmore,5890,4422.039626,3674.8894990000003,1409.761236,0.0,1714,3208.0,3113.0,95.0,3.0,,,,,,
928,KS,Finney,36776,25258.01289,14018.55696,1042.573098,133.4098718,935,20130.0,19421.0,709.0,4.0,,,,,,
929,TX,Fisher,3974,2884.361223,2442.49597,676.641005,0.0,2645,1799.0,1730.0,69.0,4.0,,,,,,
930,FL,Flagler,95696,89907.6771,71044.18352,295.94054,0.0,350,43676.0,40928.0,2748.0,6.0,,,,,,
931,MT,Flathead,90928,74842.11379,52879.09481,3118.4483170000003,670.0778320000001,1642,44753.0,42194.0,2559.0,6.0,,,,,,
932,KY,Fleming,14348,12899.067659999999,11498.68863,846.4358179,0.0,1048,6236.0,5853.0,383.0,6.0,,,,,,
933,SC,Florence,136885,115357.6213,82599.90121,0.0,0.0,2380,65502.0,61238.0,4264.0,7.0,,,,,,
934,WI,Florence,4423,4422.960972999999,4267.9330039999995,1920.1939760000002,4.134754135,3118,2215.0,2066.0,149.0,7.0,,,,,,
935,GA,Floyd,96317,85307.76628,62761.05255,107.65410859999999,0.0,458,42982.0,40115.0,2867.0,7.0,,,,,,
936,IA,Floyd,16303,12549.45445,9293.17854,2653.777066,0.0,841,8707.0,8376.0,331.0,4.0,,,,,,
937,IN,Floyd,74578,60056.02284,34966.08889,0.0,0.0,736,39932.0,38222.0,1710.0,4.0,,,,,,
938,KY,Floyd,39451,36625.81203,33574.347389999995,0.0,0.0,1049,11913.0,10819.0,1094.0,9.0,,,,,,
939,TX,Floyd,6446,3549.2926810000004,1551.860551,338.5676325,27.06089393,2646,2743.0,2591.0,152.0,6.0,,,,,,
940,VA,Floyd,15279,14843.455680000001,14189.68914,4253.493097,0.0,2900,8292.0,7962.0,330.0,4.0,,,,,,
